new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,0,0,0,0,60,1,0,10039.4
1,1,0,0,0,40,256,2,17702.4
3,1,0,0,1,90,512,6,10643.0
1,0,0,1,0,40,1024,2,17639.0
3,0,0,0,0,40,512,6,10660.2
4,0,0,0,1,40,512,10,118919.4
3,1,1,1,1,20,2,2,13354.4
3,1,0,1,0,20,1024,8,38391.4
5,0,0,1,1,100,2,0,9239.4
5,0,0,1,1,60,2048,10,302502.2
3,0,1,1,1,70,512,2,12092.0
4,1,0,0,0,0,2,2,11896.4
4,1,1,1,1,30,4096,8,124522.2
5,1,0,0,0,20,512,6,47598.0
5,0,1,0,0,50,256,6,47715.2
3,1,0,1,1,90,2048,2,12189.2
2,1,0,0,1,70,128,6,84791.2
1,0,0,1,1,40,4,6,103058.4
2,0,1,0,0,40,4,8,80934.0
1,0,1,0,0,10,1024,2,17660.4
1,0,1,0,0,100,1024,0,17677.6
3,1,1,1,0,50,64,10,48587.0
1,1,1,0,0,40,256,8,101700.6
3,0,0,0,1,70,512,2,12178.4
5,1,0,1,0,40,4,4,9160.2
2,1,1,0,0,90,2048,6,83293.4
5,0,0,1,0,20,512,0,9200.0
4,1,0,0,1,70,128,0,8990.4
4,0,1,0,0,90,32,6,19670.4
1,1,1,1,1,60,8,6,98676.8
3,0,1,0,1,70,1024,6,10660.0
3,0,1,0,0,50,16,2,12328.0
4,1,1,0,0,40,2,6,26534.2
4,0,0,0,1,70,512,4,12831.2
5,1,0,0,1,70,256,4,9160.2
2,0,1,0,1,70,128,0,4769.2
2,0,1,0,1,100,2048,4,4364.4
1,1,0,0,0,100,32,4,11821.8
1,1,0,1,0,100,1024,4,11741.4
1,0,1,0,0,10,256,8,99276.6
3,0,0,0,1,80,32,4,12184.2
5,0,0,1,0,30,1024,6,47471.8
5,0,0,1,1,0,2,0,9221.6
5,0,1,0,0,70,1,4,9138.4
3,1,0,1,0,100,16,6,11305.4
3,1,0,0,0,100,32,4,12125.2
4,1,1,0,0,70,1,6,34993.2
4,0,0,0,1,60,1,6,34767.2
2,1,0,1,1,100,512,0,17716.4
2,0,1,1,1,60,128,8,102610.0
5,1,0,1,0,40,1,6,47414.2
3,1,0,0,1,20,32,0,12127.4
1,0,0,1,0,0,4,4,18472.6
2,1,0,0,1,80,1024,4,4317.0
5,1,0,0,1,0,32,2,9227.4
2,0,0,1,0,80,2,2,17637.4
5,0,1,0,1,30,8,2,9089.8
3,1,0,1,1,20,64,4,12100.8
1,1,1,0,1,90,1024,2,17740.8
3,1,1,1,0,70,16,10,47794.4
5,1,0,0,0,50,32,10,302468.2
3,0,0,1,1,60,128,0,12121.0
4,1,1,0,1,90,64,2,8890.8
1,1,1,1,1,50,1024,10,103063.2
1,0,0,0,0,10,4,8,80843.6
1,1,0,1,0,70,256,0,17760.4
1,0,0,0,1,0,32,2,18015.6
5,1,1,0,0,20,32,2,9117.2
2,0,1,1,1,50,32,2,17636.8
5,1,1,0,1,60,32,2,9194.4
1,0,0,1,0,0,32,4,18496.0
5,1,1,1,0,60,1,2,9141.0
5,1,1,1,0,90,1024,6,47582.4
5,1,0,1,0,20,2,2,9162.6
5,1,1,1,1,20,4,2,9196.2
1,1,1,1,1,100,8,4,12115.4
2,1,1,0,0,90,256,8,100559.8
5,0,1,0,1,40,16,6,47581.6
5,0,1,1,1,90,32,8,121453.6
4,0,1,0,0,70,64,0,8906.2
3,0,0,1,1,0,32,10,48068.2
5,0,0,0,0,0,4,8,121295.4
4,0,1,0,0,70,64,0,8906.2
1,1,1,1,1,60,512,8,102696.0
4,1,1,1,0,70,4096,6,49527.4
4,1,1,1,0,60,64,0,35955.2
3,1,1,1,1,0,64,8,44199.8
2,1,1,1,0,20,32,10,104272.2
5,1,0,0,1,20,2,2,9141.6
3,0,1,0,1,100,64,4,12154.2
2,0,0,0,1,40,1,4,14955.6
2,1,0,1,1,70,2048,8,102867.0
2,0,1,1,1,50,64,0,17669.8
3,1,1,0,1,30,64,4,12125.4
4,0,1,1,0,10,64,0,35722.2
4,1,1,1,1,50,2,6,48719.2
5,1,1,0,0,0,1,10,298652.8
5,1,0,0,1,0,64,2,9234.0
2,0,1,1,1,60,1,8,125735.6
3,1,1,0,0,100,64,8,37722.6
